player_id,player_name,college,country,draft_year,draft_round,draft_number
920,A.C. Green,Oregon State,USA,1985,1,23
243,Aaron McKie,Temple,USA,1994,1,17
768,Acie Earl,Iowa,USA,1993,1,19
228,Adam Keefe,Stanford,USA,1992,1,10
673,Alan Henderson,Indiana,USA,1995,1,16
275,Allan Houston,Tennessee,USA,1993,1,11
947,Allen Iverson,Georgetown,USA,1996,1,1
297,Alonzo Mourning,Georgetown,USA,1992,1,2
175,Alton Lister,Arizona State,USA,1981,1,21
1043,Amal McCaskill,Marquette,USA,1996,2,49
692,Andrew DeClercq,Florida,USA,1995,2,34
457,Andrew Lang,Arkansas,USA,1988,2,28
358,Anfernee Hardaway,Memphis,USA,1993,1,3
924,Anthony Goldwire,Houston,USA,1994,2,52
193,Anthony Mason,Tennessee State,USA,1988,3,53
292,Anthony Miller,Michigan State,USA,1994,2,39
324,Anthony Peeler,Missouri,USA,1992,1,15
156,Antoine Carr,Wichita State,USA,1983,1,8
952,Antoine Walker,Kentucky,USA,1996,1,6
213,Antonio Davis,Texas-El Paso,USA,1990,2,45
226,Antonio Lang,Duke,USA,1994,2,29
686,Antonio McDyess,Alabama,USA,1995,1,2
288,Armen Gilliam,UNLV,USA,1987,1,2
717,Arvydas Sabonis,None,Lithuania,1986,1,24
769,B.J. Armstrong,Iowa,USA,1989,1,18
989,Ben Davis,Arizona,USA,1996,2,43
104,Benoit Benjamin,Creighton,USA,1985,1,3
82,Bill Wennington,St. John's,USA,1985,1,16
182,Billy Owens,Syracuse,USA,1991,1,3
902,Bimbo Coles,Virginia Tech,USA,1990,2,40
183,Bison Dele,Arizona,USA,1991,1,10
898,Blue Edwards,East Carolina,USA,1989,1,21
682,Bob Sura,Florida State,USA,1995,1,17
310,Bobby Hurley,Duke,USA,1993,1,7
184,Bobby Phills,Southern,USA,1991,2,45
38,Brad Lohaus,Iowa,USA,1987,2,45
699,Brent Barry,Oregon State,USA,1995,1,15
85,Brent Price,Oklahoma,USA,1992,2,32
967,Brian Evans,Indiana,USA,1996,1,27
258,Brian Grant,Xavier,USA,1994,1,8
216,Brian Shaw,California-Santa Barbara,USA,1988,1,24
240,Brooks Thompson,Oklahoma State,USA,1994,1,27
735,Bryant Reeves,Oklahoma State,USA,1995,1,6
179,Bryant Stith,Virginia,USA,1992,1,13
935,Bryon Russell,Long Beach State,USA,1993,2,45
433,Buck Williams,Maryland,USA,1981,1,3
2,Byron Scott,Arizona State,USA,1983,1,4
384,Calbert Cheaney,Indiana,USA,1993,1,6
61,Carl Herrera,Houston,USA,1990,2,30
435,Carlos Rogers,Tennessee State,USA,1994,1,11
76,Cedric Ceballos,California State-Fullerton,USA,1990,2,48
787,Charles Barkley,Auburn,USA,1984,1,5
279,Charles Jones,Albany State (GA),USA,1979,8,165
891,Charles Oakley,Virginia Union,USA,1985,1,9
293,Charles Smith,Pittsburgh,USA,1988,1,3
369,Charlie Ward,Florida State,USA,1994,1,26
685,Cherokee Parks,Duke,USA,1995,1,12
713,Chris Carr,Southern Illinois,USA,1995,2,56
201,Chris Dudley,Yale,USA,1987,4,75
423,Chris Gatling,Old Dominion,USA,1991,1,16
168,Chris Mills,Arizona,USA,1993,1,22
356,Chris Morris,Auburn,USA,1988,1,4
904,Chris Mullin,St. John's,USA,1985,1,7
997,Chris Robinson,Western Kentucky,USA,1996,2,51
185,Chris Webber,Michigan,USA,1993,1,1
43,Chris Whitney,Clemson,USA,1993,2,47
363,Christian Laettner,Duke,USA,1992,1,3
359,Chucky Brown,North Carolina State,USA,1989,2,43
221,Clar. Weatherspoon,Southern Mississippi,USA,1992,1,9
361,Clifford Robinson,Connecticut,USA,1989,2,36
32,Clifford Rozier,Louisville,USA,1994,1,16
17,Clyde Drexler,Houston,USA,1983,1,14
916,Corie Blount,Cincinnati,USA,1993,1,25
722,Corliss Williamson,Arkansas,USA,1995,1,13
724,Cory Alexander,Virginia,USA,1995,1,29
378,Craig Ehlo,Washington State,USA,1983,3,48
733,Cuonzo Martin,Purdue,USA,1995,2,57
905,Dale Davis,Clemson,USA,1991,1,13
107,Dale Ellis,Tennessee,USA,1983,1,9
757,Damon Stoudamire,Arizona,USA,1995,1,7
105,Dan Majerle,Central Michigan,USA,1988,1,14
7,Dan Schayes,Syracuse,USA,1981,1,13
344,Dana Barros,Boston College,USA,1989,1,16
198,Danny Ferry,Duke,USA,1989,1,2
330,Danny Manning,Kansas,USA,1988,1,1
241,Darrin Hancock,Kansas,USA,1994,2,38
764,David Robinson,Navy,USA,1987,1,1
710,David Vaughn,Memphis,USA,1995,1,25
766,David Wingate,Georgetown,USA,1986,2,44
1051,Dean Garrett,Indiana,USA,1988,2,38
244,Dee Brown,Jacksonville,USA,1990,1,19
209,Dell Curry,Virginia Tech,USA,1986,1,15
23,Dennis Rodman,Southeastern Oklahoma State,USA,1986,2,27
192,Dennis Scott,Georgia Tech,USA,1990,1,4
965,Derek Fisher,Arkansas-Little Rock,USA,1996,1,24
157,Derek Harper,Illinois,USA,1983,1,11
400,Derek Strong,Xavier,USA,1990,2,47
308,Derrick Alston,Duquesne,USA,1994,2,33
934,Derrick Coleman,Syracuse,USA,1990,1,1
365,Derrick McKey,Alabama,USA,1987,1,9
96,Detlef Schrempf,Washington,USA,1985,1,8
1070,Devin Gray,Clemson,USA,1995,,
54,Dickey Simpkins,Providence,USA,1994,1,21
87,Dikembe Mutombo,Georgetown,Congo,1991,1,4
129,Dino Radja,None,Croatia,1989,2,40
1122,Dominique Wilkins,Georgia,USA,1982,1,3
931,Don MacLean,UCLA,USA,1992,1,19
690,Don Reid,Georgetown,USA,1995,2,58
140,Donald Royal,Notre Dame,USA,1987,3,52
671,Donnie Boyce,Colorado,USA,1995,2,42
681,Donny Marshall,Connecticut,USA,1995,2,39
112,Dontonio Wingfield,Cincinnati,USA,1994,2,37
923,Donyell Marshall,Connecticut,USA,1994,1,4
57,Doug Christie,Pepperdine,USA,1992,1,17
77,Doug Overton,La Salle,USA,1991,2,40
28,Doug West,Villanova,USA,1989,2,38
190,Duane Causwell,Temple,USA,1990,1,18
368,Dwayne Schintzius,Florida,USA,1990,1,24
940,Earl Cureton,Detroit,USA,1979,3,58
709,Ed O'Bannon,UCLA,USA,1995,1,9
291,Ed Pinckney,Villanova,USA,1985,1,10
698,Eddie Johnson,Illinois,USA,1981,2,29
224,Eddie Jones,Temple,USA,1994,1,10
922,Elden Campbell,Clemson,USA,1990,1,27
695,Eldridge Recasner,Washington,USA,1992,,
386,Elliot Perry,Memphis,USA,1991,2,37
1120,Elmer Bennett,Notre Dame,USA,1992,2,38
771,Elmore Spencer,UNLV,USA,1992,1,25
941,Ennis Whatley,Alabama,USA,1983,1,13
287,Eric Leckner,Wyoming,USA,1988,1,17
211,Eric Mobley,Pittsburgh,USA,1994,1,18
376,Eric Montross,North Carolina,USA,1994,1,9
785,Eric Murdock,Providence,USA,1991,1,21
15,Eric Piatkowski,Nebraska,USA,1994,1,15
727,Eric Snow,Michigan State,USA,1995,2,43
677,Eric Williams,Providence,USA,1995,1,14
956,Erick Dampier,Mississippi State,USA,1996,1,10
911,Ervin Johnson,New Orleans,USA,1993,1,23
280,Felton Spencer,Louisville,USA,1990,1,6
783,Frank Brickowski,Penn State,USA,1981,3,57
701,Frankie King,Western Carolina,USA,1995,2,37
697,Fred Hoiberg,Iowa State,USA,1995,2,52
122,Fred Roberts,Brigham Young,USA,1982,2,27
202,Gary Grant,Michigan,USA,1988,1,15
56,Gary Payton,Oregon State,USA,1990,1,2
718,Gary Trent,Ohio,USA,1995,1,11
1093,Gaylon Nickerson,Nortwestern Oklahoma State,USA,1994,2,34
248,George Lynch,North Carolina,USA,1993,1,12
45,George McCloud,Florida State,USA,1989,1,7
678,George Zidek,UCLA,USA,1995,1,22
786,Gerald Wilkins,Tennessee-Chattanooga,USA,1985,2,47
49,Gheorghe Muresan,None,Romania,1993,2,30
779,Glen Rice,Michigan,USA,1989,1,4
299,Glenn Robinson,Purdue,USA,1994,1,1
255,Grant Hill,Duke,USA,1994,1,3
3,Grant Long,Eastern Michigan,USA,1988,2,33
246,Greg Anderson,Houston,USA,1987,1,23
21,Greg Anthony,UNLV,USA,1991,1,12
1068,Greg Dreiling,Kansas,USA,1986,2,26
323,Greg Foster,Texas-El Paso,USA,1990,2,35
37,Greg Graham,Indiana,USA,1993,1,17
65,Greg Minor,Louisville,USA,1994,1,25
731,Greg Ostertag,Kansas,USA,1995,1,28
165,Hakeem Olajuwon,Houston,Nigeria,1984,1,1
265,Harvey Grant,Oklahoma,USA,1988,1,12
906,Haywoode Workman,Oral Roberts,USA,1989,2,49
1006,Herb Williams,Ohio State,USA,1981,1,14
765,Hersey Hawkins,Bradley,USA,1988,1,6
270,Horace Grant,Clemson,USA,1987,1,10
73,Hot Rod Williams,Tulane,USA,1985,2,45
458,Howard Eisley,Boston College,USA,1994,2,30
1134,Ike Austin,Arizona State,USA,1991,2,48
375,Isaiah Rider,UNLV,USA,1993,1,5
1096,Ivano Newbill,Georgia Tech,USA,1994,,
917,Jack Haley,UCLA,USA,1987,4,79
147,Jalen Rose,Michigan,USA,1994,1,13
469,Jamal Mashburn,Kentucky,USA,1993,1,4
381,James Robinson,Alabama,USA,1993,1,21
994,Jamie Feick,Michigan State,USA,1996,2,48
320,Jamie Watson,South Carolina,USA,1994,2,47
679,Jason Caffey,Alabama,USA,1995,1,20
467,Jason Kidd,California,USA,1994,1,2
987,Jason Sasser,Texas Tech,USA,1996,2,41
420,Jayson Williams,St. John's,USA,1990,1,21
81,Jeff Grayer,Iowa State,USA,1988,1,13
204,Jeff Hornacek,Iowa State,USA,1986,2,46
976,Jeff McInnis,North Carolina,USA,1996,2,37
979,Jermaine O'Neal,None,USA,1996,1,17
706,Jerome Allen,Pennsylvania,USA,1995,2,49
760,Jerome Kersey,Longwood,USA,1984,2,46
966,Jerome Williams,Georgetown,USA,1996,1,26
711,Jerry Stackhouse,North Carolina,USA,1995,1,3
754,Jim Jackson,Ohio State,USA,1992,1,4
29,Jim McIlvaine,Marquette,USA,1994,2,32
728,Jimmy King,Michigan,USA,1995,2,35
1429,Jimmy Oliver,Purdue,USA,1991,2,39
247,Joe Dumars,McNeese State,USA,1985,1,18
170,Joe Kleine,Arkansas,USA,1985,1,6
693,Joe Smith,Maryland,USA,1995,1,1
341,Joe Wolf,North Carolina,USA,1987,1,13
1381,John Long,Detroit,USA,1978,2,29
304,John Stockton,Gonzaga,USA,1984,1,16
961,John Wallace,Syracuse,USA,1996,1,18
271,Johnny Newman,Richmond,USA,1986,2,29
468,Jon Barry,Georgia Tech,USA,1992,1,21
146,Jud Buechler,Arizona,USA,1990,2,38
436,Juwan Howard,Michigan,USA,1994,1,5
252,Karl Malone,Louisiana Tech,USA,1985,1,13
80,Ken Norman,Illinois,USA,1987,1,19
383,Kendall Gill,Illinois,USA,1990,1,5
72,Kenny Anderson,Georgia Tech,USA,1991,1,2
181,Kenny Smith,North Carolina,USA,1987,1,6
954,Kerry Kittles,Villanova,USA,1996,1,8
404,Kevin Duckworth,Eastern Illinois,USA,1986,2,33
236,Kevin Edwards,DePaul,USA,1988,1,20
333,Kevin Gamble,Iowa,USA,1987,3,63
708,Kevin Garnett,None,USA,1995,1,5
134,Kevin Johnson,California,USA,1987,1,7
788,Kevin Willis,Michigan State,USA,1984,1,11
234,Khalid Reeves,Arizona,USA,1994,1,12
977,Kobe Bryant,None,USA,1996,1,13
703,Kurt Thomas,TCU,USA,1995,1,10
111,LaPhonso Ellis,Notre Dame,USA,1992,1,5
78,LaSalle Thompson,Texas,USA,1982,1,5
441,Lamond Murray,California,USA,1994,1,7
913,Larry Johnson,UNLV,USA,1991,1,1
1474,Larry Krystkowiak,Montana,USA,1986,2,28
84,Latrell Sprewell,Alabama,USA,1992,1,24
734,Lawrence Moten,Syracuse,USA,1995,2,36
195,Lee Mayberry,Arkansas,USA,1992,1,23
283,Lindsey Hunter,Jackson State,USA,1993,1,10
1036,Litterial Green,Georgia,USA,1992,2,39
684,Loren Meyer,Iowa State,USA,1995,1,24
953,Lorenzen Wright,Memphis,USA,1996,1,7
691,Lou Roe,Massachusetts,USA,1995,2,30
919,Loy Vaught,Michigan,USA,1990,1,13
26,Luc Longley,New Mexico,USA,1991,1,7
446,Lucious Harris,Long Beach State,USA,1993,2,28
51,Mahmoud Abdul-Rauf,Louisiana State,USA,1990,1,3
990,Malik Rose,Drexel,USA,1996,2,44
907,Malik Sealy,St. John's,USA,1992,1,14
992,Marcus Brown,Murray State,USA,1996,2,46
948,Marcus Camby,Massachusetts,USA,1996,1,2
53,Mario Elie,American International,USA,1985,7,160
95,Mark Bryant,Seton Hall,USA,1988,1,21
707,Mark Davis,Texas Tech,USA,1995,2,48
971,Mark Hendrickson,Washington State,USA,1996,2,31
349,Mark Jackson,St. John's,USA,1987,1,18
899,Mark Price,Georgia Tech,USA,1986,2,25
770,Mark West,Old Dominion,USA,1983,2,30
729,Martin Lewis,Seward County CC,USA,1995,2,50
982,Martin Muursepp,None,Estonia,1996,1,25
900,Matt Fish,North Carolina-Wilmington,USA,1992,2,50
761,Matt Geiger,Georgia Tech,USA,1992,2,42
1099,Matt Steigenga,Michigan State,USA,1992,2,52
262,Michael Cage,San Diego State,USA,1984,1,14
714,Michael Finley,Wisconsin,USA,1995,1,21
893,Michael Jordan,North Carolina,USA,1984,1,3
63,Michael Smith,Providence,USA,1994,2,35
1479,Mike Brown,George Washington,USA,1985,3,69
782,Mitch Richmond,Kansas State,USA,1988,1,5
42,Monty Williams,Notre Dame,USA,1994,1,24
983,Moochie Norris,West Florida,USA,1996,2,33
302,Mookie Blaylock,Oklahoma,USA,1989,1,12
177,Muggsy Bogues,Wake Forest,USA,1987,1,12
203,Nate McMillan,North Carolina State,USA,1986,2,30
98,Nick Anderson,Illinois,USA,1989,1,11
89,Nick Van Exel,Cincinnati,USA,1993,2,37
178,Olden Polynice,Virginia,USA,1987,1,8
932,Oliver Miller,Arkansas,USA,1992,1,22
970,Othella Harrington,Georgetown,USA,1996,2,30
901,Otis Thorpe,Providence,USA,1984,1,9
136,P.J. Brown,Louisiana Tech,USA,1992,2,29
121,Patrick Ewing,Georgetown,Jamaica,1985,1,1
442,Pervis Ellison,Louisville,USA,1989,1,1
432,Pete Chilcutt,North Carolina,USA,1991,1,27
71,Pooh Richardson,UCLA,USA,1989,1,10
461,Popeye Jones,Murray State,USA,1992,2,41
968,Priest Lauderdale,None,USA,1996,1,28
912,Rafael Addison,Syracuse,USA,1986,2,39
719,Randolph Childress,Wake Forest,USA,1995,1,19
753,Randy Brown,New Mexico State,USA,1991,2,31
988,Randy Livingston,Louisiana State,USA,1996,2,42
739,Rasheed Wallace,North Carolina,USA,1995,1,4
951,Ray Allen,Connecticut,USA,1996,1,5
1002,Reggie Geary,Arizona,USA,1996,2,56
397,Reggie Miller,UCLA,USA,1987,1,11
199,Reggie Williams,Georgetown,USA,1987,1,4
364,Rex Chapman,Kentucky,USA,1988,1,8
777,Rex Walters,Kansas,USA,1993,1,16
316,Richard Manning,Washington,USA,1993,2,40
296,Rick Fox,North Carolina,Canada,1991,1,24
328,Rick Mahorn,Hampton,USA,1980,2,35
894,Ricky Pierce,Rice,USA,1982,1,18
22,Rik Smits,Marist,USA,1988,1,2
109,Robert Horry,Alabama,USA,1992,1,11
305,Robert Parish,Centenary-Louisiana,USA,1976,1,8
438,Robert Werdann,St. John's,USA,1992,2,46
393,Rod Strickland,DePaul,USA,1988,1,19
915,Rodney Rogers,Wake Forest,USA,1993,1,9
166,Ron Harper,Miami (Ohio),USA,1986,1,8
938,Rony Seikaly,Syracuse,USA,1988,1,9
964,Roy Rogers,Alabama,USA,1996,1,22
716,Rumeal Robinson,Michigan,USA,1990,1,10
208,Sam Cassell,Florida State,USA,1993,1,24
417,Sam Mitchell,Mercer,USA,1985,3,54
64,Sam Perkins,North Carolina,USA,1984,1,4
955,Samaki Walker,Louisville,USA,1996,1,9
36,Sarunas Marciulionis,None,Lithuania,1987,6,127
390,Sasha Danilovic,None,Serbia,1992,2,43
197,Scott Burrell,Connecticut,USA,1993,1,20
937,Scottie Pippen,Central Arkansas,USA,1987,1,5
251,Sean Elliott,Arizona,USA,1989,1,3
399,Sean Rooks,Arizona,USA,1992,2,30
9,Sedale Threatt,West Virginia Tech,USA,1983,6,139
1000,Shandon Anderson,Georgia,USA,1996,2,54
406,Shaquille O'Neal,Louisiana State,USA,1992,1,1
949,Shareef Abdur-Rahim,California,USA,1996,1,3
412,Sharone Wright,Clemson,USA,1994,1,6
762,Shawn Bradley,Brigham Young,USA,1993,1,2
431,Shawn Kemp,Concord HS (IN),USA,1989,1,17
704,Shawn Respert,Michigan State,USA,1995,1,8
1035,Shawnelle Scott,St. John's,USA,1994,2,43
428,Sherman Douglas,Syracuse,USA,1989,2,28
278,Stacey Augmon,UNLV,USA,1991,1,9
351,Stacey King,Oklahoma,USA,1989,1,6
914,Stanley Roberts,Louisiana State,USA,1991,1,23
950,Stephon Marbury,Georgia Tech,USA,1996,1,4
984,Steve Hamer,Tennessee,USA,1996,2,38
70,Steve Kerr,Arizona,USA,1988,2,50
959,Steve Nash,Santa Clara,Canada,1996,1,15
88,Steve Scheffler,Purdue,USA,1990,2,39
120,Steven Smith,Michigan State,USA,1991,1,5
210,Terrell Brandon,Oregon,USA,1991,1,11
187,Terry Cummings,DePaul,USA,1982,1,2
143,Terry Dehere,Seton Hall,USA,1993,1,13
371,Terry Mills,Michigan,USA,1990,1,16
345,Terry Porter,Wisconsin-Stevens Point,USA,1985,1,24
689,Theo Ratliff,Wyoming,USA,1995,1,18
896,Tim Hardaway,Texas-El Paso,USA,1989,1,14
1118,Tim Kempton,Notre Dame,USA,1986,6,124
103,Todd Day,Arkansas,USA,1992,1,8
957,Todd Fuller,North Carolina State,USA,1996,1,11
1472,Tom Chambers,Utah,USA,1981,1,8
339,Tom Gugliotta,North Carolina State,USA,1992,1,6
67,Tom Hammonds,Georgia Tech,USA,1989,1,9
389,Toni Kukoc,None,Croatia,1990,2,29
960,Tony Delk,Kentucky,USA,1996,1,16
434,Tony Dumas,Missouri-Kansas City,USA,1994,1,19
763,Tony Massenburg,Maryland,USA,1990,2,43
380,Tony Smith,Marquette,USA,1990,2,51
145,Tracy Murray,UCLA,USA,1992,1,18
696,Travis Best,Georgia Tech,USA,1995,1,23
969,Travis Knight,Connecticut,USA,1996,1,29
895,Tyrone Corbin,DePaul,USA,1985,2,35
238,Tyrone Hill,Xavier,USA,1990,1,11
721,Tyus Edney,UCLA,USA,1995,2,47
137,Vernon Maxwell,Florida,USA,1988,2,47
452,Vin Baker,Hartford,USA,1993,1,8
355,Vincent Askew,Memphis,USA,1987,2,39
219,Vinny Del Negro,North Carolina State,USA,1988,2,29
958,Vitaly Potapenko,Wright State,Ukraine,1996,1,12
124,Vlade Divac,None,Serbia,1989,1,26
702,Voshon Lenard,Minnesota,USA,1994,2,46
1005,Walt Williams,Maryland,USA,1992,1,7
962,Walter McCarty,Kentucky,USA,1996,1,19
47,Wayman Tisdale,Oklahoma,USA,1985,1,2
445,Wesley Person,Auburn,USA,1994,1,23
781,Will Perdue,Vanderbilt,USA,1988,1,11
335,Willie Anderson,Georgia,USA,1988,1,10
416,Willie Burton,Minnesota,USA,1990,1,9
1365,Xavier McDaniel,Wichita State,USA,1985,1,4
212,Yinka Dare,George Washington,USA,1994,1,14
440,Zan Tabak,None,Croatia,1991,2,51
1502,Adonal Foyle,Colgate,St. Vincent & Grenadines,1997,1,8
1541,Alvin Williams,Villanova,USA,1997,2,47
194,Anthony Bowie,Oklahoma,USA,1986,3,66
1533,Anthony Johnson,College of Charleston,USA,1997,2,39
1515,Anthony Parker,Bradley,USA,1997,1,21
1498,Antonio Daniels,Bowling Green,USA,1997,1,4
1506,Austin Croshere,Providence,USA,1997,1,12
223,Bill Curley,Boston College,USA,1994,1,22
737,Bob McCann,Morehead State,USA,1987,2,32
1517,Bobby Jackson,Minnesota,USA,1997,1,23
1510,Brevin Knight,Stanford,USA,1997,1,16
1680,Brian Oliver,Georgia Tech,USA,1990,2,32
1528,Bubba Wells,Austin Peay,USA,1997,2,34
1538,Cedric Henderson,Memphis,USA,1997,2,44
1525,Charles O'Bannon,UCLA,USA,1997,2,31
1520,Charles Smith,New Mexico,USA,1997,1,26
1497,Chauncey Billups,Colorado,USA,1997,1,3
1512,Chris Anstey,None,Australia,1997,1,18
1544,Chris Crawford,Marquette,USA,1997,2,50
456,Chuck Person,Auburn,USA,1986,1,4
1504,Danny Fortson,Cincinnati,USA,1997,1,10
1545,DeJuan Wheat,Louisville,USA,1997,2,51
1507,Derek Anderson,Kentucky,USA,1997,1,13
963,Dontae' Jones,Mississippi State,USA,1996,1,21
1003,Drew Barry,Georgia Tech,USA,1996,2,57
1516,Ed Gray,California,USA,1997,1,22
1055,Ed Stokes,Arizona,USA,1993,2,35
35,Eric Riley,Michigan,USA,1993,2,33
1540,Eric Washington,Alabama,USA,1997,2,46
1539,God Shammgod,Providence,USA,1997,2,45
462,J.R. Reid,North Carolina,USA,1989,1,5
1521,Jacque Vaughn,Kansas,USA,1997,1,27
1530,James Collins,Florida State,USA,1997,2,36
1526,James Cotton,Long Beach State,USA,1997,2,32
1535,Jason Lawson,Villanova,USA,1997,2,41
999,Jeff Nordgaard,Wisconsin-Green Bay,USA,1996,2,53
1532,Jerald Honeycutt,Tulane,USA,1997,2,38
1519,John Thomas,Minnesota,USA,1997,1,25
1511,Johnny Taylor,Tennessee-Chattanooga,USA,1997,1,17
1529,Kebu Stewart,California State-Bakersfield,USA,1997,2,35
1522,Keith Booth,Maryland,USA,1997,1,28
1496,Keith Van Horn,Utah,USA,1997,1,2
1509,Kelvin Cato,Iowa State,USA,1997,1,15
1444,Lawrence Funderburke,Ohio State,USA,1994,2,51
289,Ledell Eackles,New Orleans,USA,1988,2,36
712,Mario Bennett,Arizona State,USA,1995,1,27
998,Mark Pope,Kentucky,USA,1996,2,52
1527,Marko Milic,None,Slovenia,1997,2,33
1508,Maurice Taylor,Michigan,USA,1997,1,14
1075,Michael McDonald,New Orleans,USA,1995,2,55
52,Micheal Williams,Baylor,USA,1988,2,48
939,Pete Myers,Arkansas-Little Rock,USA,1986,6,120
1682,Reggie Hanson,Kentucky,USA,1998,,
1518,Rodrick Rhodes,Southern California,USA,1997,1,24
1500,Ron Mercer,Kentucky,USA,1997,1,6
1513,Scot Pollard,Kansas,USA,1997,1,19
925,Sean Higgins,Michigan,USA,1990,2,54
892,Spud Webb,North Carolina State,USA,1985,4,87
1505,Tariq Abdul-Wahad,San Jose State,France,1997,1,11
1495,Tim Duncan,Wake Forest,US Virgin Islands,1997,1,1
1501,Tim Thomas,Villanova,USA,1997,1,7
1499,Tony Battie,Texas Tech,USA,1997,1,5
1503,Tracy McGrady,None,USA,1997,1,9
2398,Jay Williams,Duke,USA,2002,1,2
980,Zydrunas Ilgauskas,None,Lithuania,1996,1,20
1817,Adonis Jordan,Kansas,USA,1993,2,42
1733,Al Harrington,None,USA,1998,1,25
1754,Andrae Patterson,Indiana,USA,1998,2,46
1712,Antawn Jamison,North Carolina,USA,1998,1,4
138,Anthony Avent,Seton Hall,USA,1991,1,15
1719,Bonzi Wells,Ball State,USA,1998,1,11
1730,Brian Skinner,Baylor,USA,1998,1,22
1743,Bruno Sundov,None,Croatia,1998,2,35
1724,Bryce Drew,Valparaiso,USA,1998,1,16
1745,Casey Shaw,Toledo,USA,1998,2,37
1593,Charles Shackleford,North Carolina State,USA,1988,2,32
12,Chris King,Wake Forest,USA,1992,2,45
1736,Corey Benjamin,Oregon State,USA,1998,1,28
1757,Cory Carr,Texas Tech,USA,1998,2,49
1749,Cuttino Mobley,Rhode Island,USA,1998,2,41
1717,Dirk Nowitzki,None,Germany,1998,1,9
1732,Felipe Lopez,St. John's,Dominican Republic,1998,1,24
1764,J.R. Henderson,UCLA,USA,1998,2,56
1751,Jahidi White,Georgetown,USA,1998,2,43
1715,Jason Williams,Florida,USA,1998,1,7
1741,Jelani McCoy,UCLA,USA,1998,2,33
1744,Jerome James,Florida A&M,USA,1998,2,36
1721,Keon Clark,UNLV,USA,1998,1,13
1748,Korleone Young,None,USA,1998,2,40
1716,Larry Hughes,St. Louis,USA,1998,1,8
1855,Mark Macon,Temple,USA,1991,1,8
1723,Matt Harpring,Georgia Tech,USA,1998,1,15
1722,Michael Dickerson,Arizona,USA,1998,1,14
1720,Michael Doleac,Utah,USA,1998,1,12
1709,Michael Olowokandi,Pacific,Nigeria,1998,1,1
1710,Mike Bibby,Arizona,USA,1998,1,2
1750,Miles Simon,Arizona,USA,1998,2,42
1737,Nazr Mohammed,Kentucky,USA,1998,1,29
1861,Negele Knight,Dayton,USA,1990,2,31
1727,Pat Garrity,Notre Dame,USA,1998,1,19
1514,Paul Grant,Wisconsin,USA,1997,1,20
1718,Paul Pierce,Kansas,USA,1998,1,10
978,Peja Stojakovic,None,Serbia,1996,1,14
1711,Raef LaFrentz,Kansas,USA,1998,1,3
1872,Randell Jackson,Florida State,USA,1999,,
1740,Rashard Lewis,None,USA,1998,2,32
1725,Rasho Nesterovic,None,Slovenia,1998,1,17
1729,Ricky Davis,Iowa,USA,1998,1,21
1714,Robert Traylor,Michigan,USA,1998,1,6
1728,Roshown McLeod,Duke,USA,1998,1,20
1739,Ruben Patterson,Cincinnati,USA,1998,2,31
1756,Ryan Stack,South Carolina,USA,1998,2,48
1734,Sam Jacobson,Minnesota,USA,1998,1,26
1752,Sean Marks,California,New Zealand,1998,2,44
1742,Shammond Williams,North Carolina,USA,1998,2,34
1847,Thurl Bailey,North Carolina State,USA,1983,1,7
1753,Toby Bailey,UCLA,USA,1998,2,45
1731,Tyronn Lue,Nebraska,USA,1998,1,23
1755,Tyson Wheeler,Rhode Island,USA,1998,2,47
1713,Vince Carter,North Carolina,USA,1998,1,5
1735,Vladimir Stepania,None,Georgia,1998,1,27
1920,A.J. Bramlett,Arizona,USA,1999,2,39
1893,Aleksandar Radojevic,None,Bosnia and Herzegovina,1999,1,12
1889,Andre Miller,Utah,USA,1999,1,8
1884,Baron Davis,UCLA,USA,1999,1,3
1898,Cal Bowdler,Old Dominion,USA,1999,1,17
1916,Calvin Booth,Penn State,USA,1999,2,35
1914,Chris Herren,Fresno State,USA,1999,2,33
1894,Corey Maggette,Duke,USA,1999,1,13
1746,DeMarco Johnson,North Carolina-Charlotte,USA,1998,2,38
1760,Derrick Dial,Eastern Michigan,USA,1998,2,52
1904,Devean George,Augsburg,USA,1999,1,23
1901,Dion Glover,Georgia Tech,USA,1999,1,20
1882,Elton Brand,Duke,USA,1999,1,1
1915,Evan Eschmeyer,Northwestern,USA,1999,2,34
1761,Greg Buckner,Clemson,USA,1998,2,53
1899,James Posey,Xavier,USA,1999,1,18
1891,Jason Terry,Arizona,USA,1999,1,10
1902,Jeff Foster,Southwest Texas State,USA,1999,1,21
1911,John Celestand,Villanova,USA,1999,2,30
927,John Salley,Georgia Tech,USA,1986,1,11
1886,Jonathan Bender,None,USA,1999,1,5
1908,Jumaine Jones,Georgia,USA,1999,1,27
1903,Kenny Thomas,New Mexico,USA,1999,1,22
1885,Lamar Odom,Rhode Island,USA,1999,1,4
1930,Lari Ketner,Massachusetts,USA,1999,2,49
1919,Laron Profit,Maryland,USA,1999,2,38
1897,Metta World Peace,St. John's,USA,1999,1,16
1913,Michael Ruffin,Tulsa,USA,1999,2,32
1726,Mirsad Turkcan,None,Turkey,1998,1,18
1918,Obinna Ekezie,Maryland,Nigeria,1999,2,37
1900,Quincy Lewis,Minnesota,USA,1999,1,19
1747,Rafer Alston,Fresno State,USA,1998,2,39
1888,Richard Hamilton,Connecticut,USA,1999,1,7
1934,Rodney Buford,Creighton,USA,1999,2,53
